query_index,query,medio,termino,article_title,article_url_original,article_url_resolved,status,resolution_strategy,cache_hit_url_resolution,error_type,error_detail
1,"""Monica Villarreal"" site:oem.com.mx",site:oem.com.mx,"""Monica Villarreal""",Mujer del Año 2026 en Tampico: Bertha Ruiz de Guevara se lleva el premio - El Sol de México,https://news.google.com/rss/articles/CBMivgFBVV95cUxQZzJqTVNUTHJiZUpteHJ2WGEzTkRqdl9RSVUzVlBVWnBvRE1OeWVaWUFwQnlTQkJwTW5CVE8xNGhZM3RQamtMeG56Uzh6YzFkY3ozaGdGQnEtazVmcnpUVmFxUmtMSkhFbFVKcnl4X2JTYzBfQmNpUDVNaDJpRVJFYnFvWjMyU09QV3JGcW9sWlo2UFdvd3VxbmVkQll3Z0NIOElpRWpKdWJUOTUwUWppd2M4NS1lRzdOaFJLbV93?oc=5,https://oem.com.mx/elsoldetampico/gossip/mujer-del-ano-2026-en-tampico-bertha-ruiz-de-guevara-se-lleva-el-premio-28834119,success,google_batchexecute,True,,
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""","Viernes 6 y sábado 7, toma rutas alternas: avisan cierre de carriles en la avenida Hidalgo en Tampico - El Sol de México",https://news.google.com/rss/articles/CBMi4gFBVV95cUxNZWJUS2NIMFhsa3hkSzVmSG5PMGVybUc4aE9GZ3pjM2h4TDl6SWQzN2JaNnp6bHhVN0FmRlkyMmZSaVN2NDJ3WHVmdTR5Q21fU2VYcDN1bHpVOU1ITjk1dTN1Y2dodE9ZQWVfT2h6MV9ya1NUYmtxMHFmQlVxMmM0N1Qzc0tTVVdXVDNVZkRLTDdleFVmSE5EVGFBT3ZIc2dUejUxUzF6eEFCTExmV0V3SDdEWmVtYm5YRHN5dmVUNnNjb1NQV3FyTDNHd2Q2bmtVOTVUdW5jMEdleVZMNEZITkhB?oc=5,https://oem.com.mx/elsoldetampico/local/viernes-6-y-sabado-7-toma-rutas-alternas-avisan-cierre-de-carriles-en-la-avenida-hidalgo-en-tampico-28820808,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“Eran nuestra salvación”: lavaderos de ‘La Fuente’ en Pueblo Viejo cumplen casi dos años sin agua - El Sol de México,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNVHQzdVhYVVVjMHBlakFGN0ZCRjJzcXNlY1B3WkhLWG55TjZUbUEzQTJGVHFaenVjbHZhQVZYdFJsdWVjREhDdVg2V1JwUElvMkRjZURYVUZaSTg5dGRkeF9OS2FsdjdYRVhobGJfSG9oSVJXV3U5U0dhMXZuUDhYc2ZLTzVsWnVzejFISEhRaXlfdERSQkFlTEwtMUlsOUxyNXROWjdUWFVaLTdrQUxmMmVad0lQblF2YWR2R0FtMVlpOGxZRG9RVXZ5b0RHMWE2a2hEOUQ4Tm4?oc=5,https://oem.com.mx/elsoldetampico/local/eran-nuestra-salvacion-lavaderos-de-la-fuente-en-pueblo-viejo-cumplen-casi-dos-anos-sin-agua-28467715,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Ecosistema emprendedor en Tampico: Wela’ apuesta por la tecnología, el talento local y las empresas de alto impacto - El Sol de México",https://news.google.com/rss/articles/CBMi9AFBVV95cUxPM3Bub1ZXeklSWXZrUlVfMTUzNWU5dUhqWmlhdHJzcW90MjhvaXRBREVjX3VWZ2N3MWRHRm45WFpVdzA3UElHd0ZQV191OHpqVElid2cySnplUV9LOENSRWZQdlJBUk16R3NuZ1JLWklmRmZyZWI4MHBhdnNJRXFJQVAxbGpnUlZrVDdEUWRrNGxldU43dHBjTUhLNl9Wb0dJQUhoa0tCT1U5S3RFMzUyVWVtQThXYjA1NUx2bFVDSTFnVTdLbGNmWllqX0pSZnJCbWo1NGRKNTdxT3ZLUmVqX1dfQ2Y1em9xbC1oOEFQTC1DaERa?oc=5,https://oem.com.mx/elsoldetampico/gossip/ecosistema-emprendedor-en-tampico-wela-apuesta-por-la-tecnologia-el-talento-local-y-las-empresas-de-alto-impacto-28816816,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Desde Tampico, José Madero sorprende a fans al anunciar su séptimo álbum - El Sol de México",https://news.google.com/rss/articles/CBMivgFBVV95cUxOMUYyLU5GZDFWUU5POUVOUDdZVGtFOEtBa2NqR1p4R0ZTRlh0Uy04YWdEQnNkUG5ZdEp6bmgzNDFBQWdjbWR5ZzdYb1k0Zzd0bm9PVW9ueXJ0Ri15ZWNjNWJpNDZpbVpWOXNrenh4Nm9PeVpKWkVmQlZHUTVFek9sRXdiRVJnd2t3Y0NCdzZNcE1tZUJXZnNyVGxwTWZ1clcyZG0yVURHTktCR0VFUmppNmFMeFVvR01qek9VSk53?oc=5,https://oem.com.mx/elsoldetampico/gossip/desde-tampico-jose-madero-sorprende-a-fans-al-anunciar-su-septimo-album-28829137,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Mujeres y softbol: tamaulipecas brillan en el Alfredo Harp Helú - El Sol de México,https://news.google.com/rss/articles/CBMivwFBVV95cUxQUGoyTURIb1R2d3pkSWJfRUNVeS1KRVUzQlhSdXg1LW8yMENyc3dGV2p6SnZKdnZjUTFrZ0RORkZFcjZQUXJDcHg1QWFmeE96SUtRZ0xUZWMxMElEZ0xpcl9wQXZ4c18wNjJEVUFJVzl3amcwbXVIOEdvU1R2dHZNWVVvRmM4SUFfMlFnSlVZMnV5cVZKVmpHUjl4OXNrRjY5RzhaNG9kUXlCTEdWcG1QbHliejNSMXE4SzNOWmdrdw?oc=5,https://oem.com.mx/elsoldetampico/deportes/mujeres-beisbol-y-softbol-tamaulipecas-brillan-en-el-alfredo-harp-helu-28851383,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Marely Zubarán: liderazgo que transforma el sector inmobiliario en Tampico - El Sol de México,https://news.google.com/rss/articles/CBMivwFBVV95cUxQS2xqdUt3NG9ZOUFDbWxacDdObXA5cDUyQ2xWdUVNSy0yc1MwME9ISWRHVElnTTBmMl9IQUhxQVNZQVN0MnZiWG1ENFpYLTJEM0dsVDVQXzJxYUlheTdFWW5qUmxXa1ZiSW5MTi1HdThiNGEyejh2XzRfYWNnTkYzc3FWX3FhVEl2MTVDUVVDR3lvN29KOE1iT1Z4YUpta01TN3ZrRjdjMU10Ti1DSnJxUHpCcXJzQk9pWFBWdV9Hdw?oc=5,https://oem.com.mx/elsoldetampico/local/marely-zubaran-liderazgo-que-transforma-el-sector-inmobiliario-en-tampico-28816189,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Liberándose del alcohol / Un cambio poco a poquito - El Sol de México,https://news.google.com/rss/articles/CBMiggFBVV95cUxPY0s2dzREazNXWW9OeVNzd0JMblpqekF2MGczbTVHT18zWlNRRFo5STFPcjV2QWt0RU1DeTZwSktoN2I4b0hNTXZ0NGR3enVZeE44X2lvUW9IZHBpRlpjR3U2aTBrZEw2RWxRaWN6eFRQd1FDYkRMb0c4enBHNGdLLWlR?oc=5,https://oem.com.mx/elsoldetampico/analisis/un-cambio-poco-a-poquito-28838305,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Jaiba Brava vs Dorados: duelo de urgencias en el Estadio Tamaulipas por la Jornada 9 - El Sol de México,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQR1d6YmNvNGNPTjdqTGpXZ1h6dGR5eDloa1ZGRkg3NWFBeHBPSk5KdUpIX1RycGhuQXI2eG1TazBqNldvTlN3ZE9GbWNQdHdvM05QZmRVTldSTXpFdlMweFNWdXV2TktDVnYydUtEVDlhQXRyaTFVRnlwS0kzTkc3dWVWR2k4el85UURveUJhSU13MjVGYzlOQTBWVmwyVGM2WXFjaG1USUwzb2VTdl9lWkdmWnBWaU16SUJjd1Jid0RXRmJjQ21HR3dQVzlEcDdX?oc=5,https://oem.com.mx/elsoldesinaloa/deportes/jaiba-brava-vs-dorados-duelo-de-urgencias-en-el-estadio-tamaulipas-por-la-jornada-9-28847306,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Revive la Jaiba Brava! Tampico-Madero vence a Dorados y por fin gana en casa - El Sol de México,https://news.google.com/rss/articles/CBMixgFBVV95cUxNcXA4Nm4tS19Ha3R3dFY2dHY3M2FDT0NqSXM2M3dMV0lsRkVXbVVjdFN0czZrNzN5VVdwS2JWQVBJZlRZdnRMejJkdGxUMlp4ZkpWX2ZNY0FDMHdBNklPQ09MejhGdXZfRkRnV20zb01mMjdLYzVFYVpBYnFvXzRwdlFyZzRoa0JjR0VJVGdWS05lU3BFUVNVU0xrQjBycDVWTWo5aERNMHJIZGxZa0NKVzdXOEJMVldpZjhnSjRfM3REMHdwX3c?oc=5,https://oem.com.mx/elsoldetampico/deportes/revive-la-jaiba-brava-tampico-madero-vence-a-dorados-y-por-fin-gana-en-casa-28858792,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Motociclista pierde la vida al chocar contra un vehículo compacto en avenida de la Industria - El Sol de México,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQT0IyZFRreUNGSUZOTl9Md0ZIUVhXcVYteHo1c0VtNzB5QUF4cTRHUzhUUHhPSjZ3UFZxY3JDajJ1ek95eVVuZm1ZeVgxWTRhQ1RHRTNVTTZCWEpTUVMyYkNJMlZxekpGQ1hhdWJTUE5nQ0FYZHlDSFRoWnBGWkc2dWdaTE1NVGpTbzk1QkxXWndCeW5uQmN2NmZ0NUMycXhOblRjektia1RaQkJLRjN4VGc2T2hXTFMwX3kzaVNYbkloU2tFam1Vb3k4VTBHRkgtVlY3a3pTU0R1ZndhVEE?oc=5,https://oem.com.mx/elsoldetampico/policiaca/motociclista-pierde-la-vida-al-chocar-contra-un-vehiculo-compacto-en-avenida-de-la-industria-28827556,success,google_batchexecute,True,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Mujeres ganan terreno en la dirección de facultades de la UAT en Tampico - El Sol de México,https://news.google.com/rss/articles/CBMivgFBVV95cUxQM0N2LUV1YXlBc3RoNkJoOHRFa3VfeXJZVldpeFY5Q2JoSUg5T0NhcWs0QjNpSVdKWlRoM0x2eDlHRm50ZTRyV0FUeGtrbUVVanhRcHBTZ0VZQTRjcUtlZ2p6UXdvVldDQWJ3Y1gtWU9sdzVCSzdVZnpaWURxdFlsNGhRMjdabHl1MEplWTh2M0l4YXMwSmZPVlV4bkxpckppbzRwa1NuWGU4SjhTZlhDTzdTUHByNHE1Um53TVhR?oc=5,https://oem.com.mx/elsoldetampico/local/mujeres-ganan-terreno-en-la-direccion-de-facultades-de-la-uat-en-tampico-28822328,success,google_batchexecute,True,,
